PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5
173,2/24/23,19:43:29,1,3,Mitch Murrell,FGS 1000051058,Right,Ole Miss,Matt Woods,FGS 1000119558,Left,Maryland,Undefined,6,Top,0,1,1,Four-Seam,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,NA,91.70876,-2.069306,-1.847904,2154.617877,222.91632,1:30:00,5.76318,1.72723,6.37292,-15.93816,16.98174,14.72922,2.5292,1.25381,83.12624,-5.141535,0.81933,0.412953,83.59426,57.592922,-76.384585,4434.75003,NA,NA,NA,NA,134.15806,NA,NA,-8.26772,9.83331,-1.60041,50,5.60619,3.69628,-133.11746,-5.23725,-14.6833,31.30776,-14.71029,Ole Miss,Maryland,OleMiss,D1,SEC,20230224-OleMiss-1,cef5cab0-b4ad-11ed-8bc4-6f87a506f712,91.27537,108.3156,NA,8.58252,NA,NA,NA,2.4798,3.58304,-2.18732,98ea4655-e2c1-4556-8ee6-48baa14554f2,2/25/23,1:43:29,2/25/23,2/25/23 1:43,NA,v3,5322,471349,24 February 2023 17:00-maryland@olemiss,Calvin Harris,FGS 1000050294,Right,Ole Miss,33d8d38d-701c-482b-be2a-0df611d3dc81,54.12665,-134.08449,15.65388,5.76094,-4.78288,-7.35514,-1.72159,4.14981,-7.34165,146.150652,2.4799,15.46406,-11.50571,4.92688,-1.48098,0.39645,-0.10549,0.02331,-0.00237,3.58287,103.51866,-33.30134,5.49864,-1.45414,0.50238
173,2/25/23,15:12:02,2,3,Sam Tookoian,FGS 1000110964,Right,Ole Miss,Ian Petrutz,FGS 10019723,Left,Maryland,Undefined,5,Top,1,2,0,Four-Seam,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,NA,93.21716,-2.39705,-0.759724,2357.213582,203.939562,12:45:00,6.07827,1.89774,6.26755,-13.00276,19.18556,7.9943,2.78328,1.86346,83.95661,-4.940848,0.685337,0.408339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.33697,11.01619,-1.8449,50,5.89401,1.43858,-135.15647,-5.96131,-7.89848,33.70009,-12.11143,Ole Miss,Maryland,OleMiss,D1,SEC,20230225-OleMiss-1,0d9e25c0-b551-11ed-99f9-43c5f2fedb29,92.3068,NA,NA,9.26055,NA,NA,NA,NA,NA,NA,1e3fa633-b5e9-43ee-b6db-ff7457bdb121,2/25/23,21:12:02,2/25/23,2/25/23 21:12,NA,v3,5322,471349,NA,Calvin Harris,FGS 1000050294,Right,Ole Miss,56ee8616-538d-4279-9b8e-a7827e185278,54.2275,-136.20648,16.85005,6.07387,-5.58395,-6.05572,-1.89356,1.68467,-3.94924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173,2/26/23,15:10:52,1,3,Ryan Van Buren,FGS 10019662,Right,Maryland,Ethan Groff,FGS 1000066514,Right,Ole Miss,Undefined,4,Bottom,0,1,1,Slider,Slider,InPlay,Undefined,LineDrive,Single,0,0,NA,78.38273,-0.312744,-1.057298,2446.548078,87.296153,9:00:00,5.54208,1.8596,5.17151,-46.07502,1.04764,-11.47418,1.40813,-0.09169,71.60447,-8.683376,-3.092111,0.494067,103.96891,6.276549,-32.474343,2530.432712,NA,NA,NA,105.78782,102.73075,-34.838691,0.76038,5.43504,1.03831,-1.75184,50,5.47773,2.55596,-113.67429,-2.21386,7.03909,22.82053,-30.82928,Ole Miss,Maryland,OleMiss,D1,SEC,20230226-OleMiss-1,0dad75b0-b61a-11ed-9b05-93b3afdf078c,76.29007,4.13235,NA,6.77826,NA,NA,NA,2.23607,1.46862,0.13943,d8a8defe-47cc-4bcd-a047-058fdee8f648,2/26/23,21:10:52,2/26/23,2/26/23 21:10,LineDrive,v3,5322,471349,26 February 2023 14:30-maryland@olemiss,Luke Shliger,FGS 1000076704,Right,Maryland,cb4f19d3-112e-4724-ba4e-87df52f522de,55.32888,-114.73909,11.41027,5.54746,-0.77537,-15.41464,-1.86344,2.22752,3.51955,60.579482,2.30051,126.72198,-20.56458,NA,NA,NA,NA,NA,NA,1.53641,15.4568,-23.09242,NA,NA,NA
174,2/24/23,19:43:46,1,4,Mitch Murrell,FGS 1000051058,Right,Ole Miss,Matt Woods,FGS 1000119558,Left,Maryland,Undefined,6,Top,0,1,2,Slider,Slider,FoulBall,Undefined,Undefined,Undefined,0,0,NA,82.26926,0.166939,-1.797025,2327.280174,89.921442,9:00:00,5.65493,1.63768,5.97981,-39.85707,1.26445,-3.6939,2.48834,-0.33647,75.57033,-7.185012,-2.461236,0.461536,76.04504,17.048993,40.392668,2484.837601,80.41884,16.32088,75.05205,174.40043,162.2846,45.380933,1.986701,1.40925,0.93575,-1.49351,50,5.64581,3.88889,-119.5399,-0.93093,2.03687,23.28897,-30.82159,Ole Miss,Maryland,OleMiss,D1,SEC,20230224-OleMiss-1,d8a139a0-b4ad-11ed-8bc4-6f87a506f712,81.6673,17.10977,NA,6.69893,NA,NA,NA,2.83567,2.57476,0.19545,98ea4655-e2c1-4556-8ee6-48baa14554f2,2/25/23,1:43:46,2/25/23,2/25/23 1:43,LineDrive,v3,5322,471349,24 February 2023 17:00-maryland@olemiss,Calvin Harris,FGS 1000050294,Right,Ole Miss,49584f3f-7241-4f95-8298-adcffede8e11,54.52169,-120.41761,11.64449,5.65901,0.23066,-15.4108,-1.63863,3.81213,1.01844,257.859784,2.8357,81.21016,-14.20359,2.66032,-0.34502,-0.23783,0.2105,-0.07649,0.01095,2.57475,32.701,-19.82271,1.87179,-0.4325,0.18195
174,2/25/23,15:12:17,2,4,Sam Tookoian,FGS 1000110964,Right,Ole Miss,Ian Petrutz,FGS 10019723,Left,Maryland,Undefined,5,Top,1,3,0,Four-Seam,Four-Seam,BallCalled,Walk,Undefined,Undefined,0,0,NA,92.3353,-1.137647,-1.742172,2422.741283,195.28803,12:30:00,6.15213,1.67862,6.3882,-12.61725,19.95615,5.1367,4.05362,0.50367,83.21306,-3.624174,-0.812264,0.410774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.18603,11.02871,-1.55527,50,6.06381,3.85125,-133.95713,-2.92842,-5.71204,32.53838,-12.40135,Ole Miss,Maryland,OleMiss,D1,SEC,20230225-OleMiss-1,168d70a0-b551-11ed-99f9-43c5f2fedb29,91.75955,NA,NA,9.12224,NA,NA,NA,NA,NA,NA,1e3fa633-b5e9-43ee-b6db-ff7457bdb121,2/25/23,21:12:17,2/25/23,2/25/23 21:12,NA,v3,5322,471349,NA,Calvin Harris,FGS 1000050294,Right,Ole Miss,fa54d342-564b-443e-9f5a-2469bec04755,54.1064,-134.9509,16.26919,6.14746,-2.54967,-6.20067,-1.67556,4.0257,-2.85602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174,2/26/23,15:11:24,2,1,Ryan Van Buren,FGS 10019662,Right,Maryland,Calvin Harris,FGS 1000050294,Left,Ole Miss,Undefined,4,Bottom,0,0,0,Changeup,Changeup,FoulBall,Undefined,Undefined,Undefined,0,0,NA,81.2608,-2.758987,-3.015216,1946.496393,226.261367,1:30:00,5.69428,1.88698,5.72635,-28.07513,14.97009,14.07615,0.77945,0.24906,74.04597,-7.984525,-0.4978,0.472209,54.1181,-29.748064,-165.707469,NA,NA,NA,NA,1.69834,3.09581,-24.425041,0.026528,-8.12217,8.89323,-1.64417,50,5.44643,5.6537,-117.6751,-6.53146,-11.29569,24.03624,-19.80601,Ole Miss,Maryland,OleMiss,D1,SEC,20230226-OleMiss-1,21151c70-b61a-11ed-9b05-93b3afdf078c,79.82158,1.04746,NA,7.21483,NA,NA,NA,3.32243,1.04746,-0.24979,d8a8defe-47cc-4bcd-a047-058fdee8f648,2/26/23,21:11:24,2/26/23,2/26/23 21:11,GroundBall,v3,5322,471349,26 February 2023 14:30-maryland@olemiss,Luke Shliger,FGS 1000076704,Right,Maryland,b2987681-a896-4244-ba3f-993716c3cb76,54.77329,-118.64608,12.01812,5.69412,-5.73137,-9.90301,-1.88178,6.11001,-5.64784,NA,3.32316,-66.95171,NA,NA,NA,NA,NA,NA,NA,1.04789,-39.4852,NA,NA,NA,NA
175,2/24/23,19:44:15,1,5,Mitch Murrell,FGS 1000051058,Right,Ole Miss,Matt Woods,FGS 1000119558,Left,Maryland,Undefined,6,Top,0,1,2,Four-Seam,Four-Seam,StrikeCalled,Strikeout,Undefined,Undefined,0,0,NA,93.76368,-1.984324,-3.01396,2286.066869,209.037274,1:00:00,5.64939,1.73571,6.36519,-9.02855,22.46678,11.87142,3.06769,-0.05114,84.92589,-3.804761,-0.868573,0.403919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.03367,12.56524,-1.52252,50,5.50085,6.64879,-135.97702,-4.8593,-13.0712,31.883,-8.82305,Ole Miss,Maryland,OleMiss,D1,SEC,20230224-OleMiss-1,ea1ca0c0-b4ad-11ed-8bc4-6f87a506f712,93.31679,NA,NA,8.83779,NA,NA,NA,NA,NA,NA,98ea4655-e2c1-4556-8ee6-48baa14554f2,2/25/23,1:44:15,2/25/23,2/25/23 1:44,NA,v3,5322,471349,24 February 2023 17:00-maryland@olemiss,Calvin Harris,FGS 1000050294,Right,Ole Miss,9ede64b5-a031-4646-88a3-1cfc5d2a2bcb,54.13264,-136.94259,15.9415,5.64396,-4.59209,-4.41153,-1.72987,7.04465,-6.5356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175,2/25/23,15:12:49,3,1,Sam Tookoian,FGS 1000110964,Right,Ole Miss,Eddie Hacopian,FGS 10035798,Right,Maryland,Undefined,5,Top,1,0,0,Four-Seam,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,NA,93.16183,-2.56659,-0.810196,2320.053269,192.660029,12:30:00,6.06532,1.86075,6.30019,-10.72638,21.54611,4.56796,2.80485,1.49488,83.66931,-4.707709,0.015836,0.408872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.59941,12.29638,-1.8031,50,5.87086,1.70576,-135.01712,-6.24511,-4.71366,34.2373,-9.87635,Ole Miss,Maryland,OleMiss,D1,SEC,20230225-OleMiss-1,297ed5f0-b551-11ed-99f9-43c5f2fedb29,92.18634,NA,NA,9.49252,NA,NA,NA,NA,NA,NA,1e3fa633-b5e9-43ee-b6db-ff7457bdb121,2/25/23,21:12:49,2/25/23,2/25/23 21:12,NA,v3,5322,471349,NA,Calvin Harris,FGS 1000050294,Right,Ole Miss,fbe977c8-a07a-4c1c-a878-8b279714cee1,54.19368,-136.07639,17.11865,6.05935,-5.93954,-4.93818,-1.85813,1.8516,-2.35683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175,2/26/23,15:11:58,2,2,Ryan Van Buren,FGS 10019662,Right,Maryland,Calvin Harris,FGS 1000050294,Left,Ole Miss,Undefined,4,Bottom,0,0,1,Four-Seam,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,NA,89.0516,-3.217218,-3.278413,1931.34712,224.884301,1:30:00,5.52357,1.91964,5.71051,-22.23856,13.37237,12.17768,0.66492,-0.12328,81.65171,-7.351022,-1.102813,0.4295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.13835,8.04146,-1.65271,50,5.23977,6.8741,-128.98517,-8.00065,-12.03509,26.6356,-18.61629,Ole Miss,Maryland,OleMiss,D1,SEC,20230226-OleMiss-1,35612fc0-b61a-11ed-9b05-93b3afdf078c,87.75894,NA,NA,7.39989,NA,NA,NA,NA,NA,NA,d8a8defe-47cc-4bcd-a047-058fdee8f648,2/26/23,21:11:58,2/26/23,2/26/23 21:11,NA,v3,5322,471349,26 February 2023 14:30-maryland@olemiss,Luke Shliger,FGS 1000076704,Right,Maryland,7b9c9c45-abdc-42f0-84f8-060052c18ee1,54.79019,-129.97059,13.3178,5.52302,-7.31192,-9.30814,-1.91526,7.31936,-6.01754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176,2/24/23,19:44:45,2,1,Mitch Murrell,FGS 1000051058,Right,Ole Miss,Kevin Keister,FGS 1000051091,Right,Maryland,Undefined,6,Top,1,0,0,Four-Seam,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,NA,92.78886,-2.505182,-4.013927,2126.491053,199.198358,12:45:00,5.82739,1.61443,6.25583,-8.77225,23.55804,7.81933,2.77906,-1.44146,84.20401,-4.274103,-2.606922,0.409238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.20855,13.24162,-1.31961,50,5.63613,9.09369,-134.36625,-6.0281,-9.47135,30.56629,-8.09525,Ole Miss,Maryland,OleMiss,D1,SEC,20230224-OleMiss-1,fc1c7a20-b4ad-11ed-8bc4-6f87a506f712,92.10387,NA,NA,8.58485,NA,NA,NA,NA,NA,NA,98ea4655-e2c1-4556-8ee6-48baa14554f2,2/25/23,1:44:45,2/25/23,2/25/23 1:44,NA,v3,5322,471349,24 February 2023 17:00-maryland@olemiss,Calvin Harris,FGS 1000050294,Right,Ole Miss,f72379d5-d7f3-4fe6-ac28-60ed09db4db0,54.24213,-135.32783,15.28315,5.82176,-5.77344,-4.04762,-1.61038,9.39165,-4.73568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176,2/25/23,15:13:10,3,2,Sam Tookoian,FGS 1000110964,Right,Ole Miss,Eddie Hacopian,FGS 10035798,Right,Maryland,Undefined,5,Top,1,1,0,Four-Seam,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,NA,91.3761,-0.309632,-0.844761,2251.177747,197.442225,12:30:00,6.03999,1.98108,6.44307,-13.0317,20.13525,5.95658,4.66947,1.70117,82.29872,-2.88123,0.235281,0.4145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.33213,10.88879,-1.92333,50,6.01149,1.70204,-132.64646,-0.98875,-5.85465,32.03626,-13.04205,Ole Miss,Maryland,OleMiss,D1,SEC,20230225-OleMiss-1,35cb5590-b551-11ed-99f9-43c5f2fedb29,90.93481,NA,NA,9.07738,NA,NA,NA,NA,NA,NA,1e3fa633-b5e9-43ee-b6db-ff7457bdb121,2/25/23,21:13:10,2/25/23,2/25/23 21:13,NA,v3,5322,471349,NA,Calvin Harris,FGS 1000050294,Right,Ole Miss,d33efdb3-1563-4d4d-89b5-f62b42a3d237,54.05164,-133.62141,16.01813,6.03553,-0.59184,-6.52103,-1.97783,1.88021,-2.92733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176,2/26/23,15:12:32,2,3,Ryan Van Buren,FGS 10019662,Right,Maryland,Calvin Harris,FGS 1000050294,Left,Ole Miss,Undefined,4,Bottom,0,1,1,Four-Seam,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,NA,88.9979,-2.757842,-3.893401,1909.925061,215.904411,1:15:00,5.55652,1.95194,5.4743,-19.88391,16.04702,10.7915,1.31081,-0.79778,81.60017,-6.463075,-1.977247,0.431425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.48221,9.17556,-1.61696,50,5.30017,8.29052,-128.8293,-6.88208,-10.93175,25.89865,-16.70021,Ole Miss,Maryland,OleMiss,D1,SEC,20230226-OleMiss-1,4953b160-b61a-11ed-9b05-93b3afdf078c,87.36725,NA,NA,7.39774,NA,NA,NA,NA,NA,NA,d8a8defe-47cc-4bcd-a047-058fdee8f648,2/26/23,21:12:32,2/26/23,2/26/23 21:12,NA,v3,5322,471349,26 February 2023 14:30-maryland@olemiss,Luke Shliger,FGS 1000076704,Right,Maryland,7e35003f-43b6-42ef-87f4-a0a6bcd25d61,55.02522,-129.83559,12.94933,5.55496,-6.23319,-8.35011,-1.94734,8.71528,-5.46588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177,2/24/23,19:44:58,2,2,Mitch Murrell,FGS 1000051058,Right,Ole Miss,Kevin Keister,FGS 1000051091,Right,Maryland,Undefined,6,Top,1,1,0,Slider,Slider,InPlay,Undefined,GroundBall,Out,1,0,NA,82.28126,-0.169368,-1.528411,2411.34756,127.618818,10:15:00,5.6782,1.78573,6.01496,-35.37947,5.80351,-5.8189,2.57297,-0.11536,75.29266,-6.732674,-2.575307,0.461881,45.14179,-9.318205,43.276494,4821.993472,NA,NA,NA,15.91162,14.67455,40.512548,0.22634,2.5702,3.40591,-1.66262,50,5.64553,3.40785,-119.52224,-1.45885,3.70134,23.99864,-27.26923,Ole Miss,Maryland,OleMiss,D1,SEC,20230224-OleMiss-1,03cd5190-b4ae-11ed-8bc4-6f87a506f712,81.60638,3.00494,NA,6.98859,NA,NA,NA,1.68729,3.00494,0.33999,98ea4655-e2c1-4556-8ee6-48baa14554f2,2/25/23,1:44:58,2/25/23,2/25/23 1:44,GroundBall,v3,5322,471349,24 February 2023 17:00-maryland@olemiss,Calvin Harris,FGS 1000050294,Right,Ole Miss,91a836a4-4a73-4639-bc40-a3cea39f79d4,54.4854,-120.41949,11.99932,5.68102,-0.43932,-13.63462,-1.78744,3.26947,1.85067,232.362407,1.6879,47.53089,-6.82416,NA,NA,NA,NA,NA,NA,3.00517,-10.73337,-11.24447,NA,NA,NA
177,2/25/23,15:14:18,3,3,Sam Tookoian,FGS 1000110964,Right,Ole Miss,Eddie Hacopian,FGS 10035798,Right,Maryland,Undefined,5,Top,1,2,0,Four-Seam,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,NA,93.00764,-3.357249,-1.942038,2450.186638,196.240485,12:30:00,6.22923,1.78011,6.24639,-10.69335,21.64891,5.96536,2.23636,0.48537,83.99701,-5.476573,-0.865184,0.409314,73.76008,50.298775,69.28271,4893.13741,21.89888,88.08462,107.79795,192.44464,100.95329,91.445489,4.707802,-3.72232,12.65642,-1.63852,50,5.97382,4.31953,-134.76561,-8.1367,-6.75361,32.95971,-9.21077,Ole Miss,Maryland,OleMiss,D1,SEC,20230225-OleMiss-1,5e8ab340-b551-11ed-99f9-43c5f2fedb29,92.08687,88.54267,NA,9.01063,NA,NA,NA,2.50029,2.33973,-0.50194,1e3fa633-b5e9-43ee-b6db-ff7457bdb121,2/25/23,21:14:18,2/25/23,2/25/23 21:14,FlyBall,v3,5322,471349,NA,Calvin Harris,FGS 1000050294,Right,Ole Miss,396c1313-8526-4327-81b6-4c777d41fdf3,54.25234,-135.80163,16.47986,6.22503,-7.84719,-4.60538,-1.77763,4.53181,-3.3768,NA,2.5008,24.42982,-10.12755,1.70367,-0.03121,-0.11748,0.03515,-0.0043,2.00E-04,2.33836,83.2618,-24.01664,2.76065,-0.65536,0.13304
177,2/26/23,15:12:49,2,4,Ryan Van Buren,FGS 10019662,Right,Maryland,Calvin Harris,FGS 1000050294,Left,Ole Miss,Undefined,4,Bottom,0,2,1,Four-Seam,Sinker,InPlay,Undefined,LineDrive,Double,0,1,NA,88.57654,-2.259371,-3.191853,1912.910753,233.475057,1:45:00,5.51612,1.99075,5.60129,-24.56163,11.50883,13.98828,1.35567,0.17352,81.19085,-6.808415,-0.697346,0.432262,104.49903,8.692098,-7.325038,2022.1243,108.01767,10.90324,-20.78744,218.68964,218.68964,-14.448162,1.776215,-8.00969,6.79626,-1.72663,50,5.30639,6.56384,-128.39903,-5.91812,-13.38555,26.32284,-20.81637,Ole Miss,Maryland,OleMiss,D1,SEC,20230226-OleMiss-1,53ac5040-b61a-11ed-9b05-93b3afdf078c,87.19812,10.92083,NA,7.38569,NA,NA,NA,1.60493,1.41912,-0.19177,d8a8defe-47cc-4bcd-a047-058fdee8f648,2/26/23,21:12:49,2/26/23,2/26/23 21:12,LineDrive,v3,5322,471349,26 February 2023 14:30-maryland@olemiss,Luke Shliger,FGS 1000076704,Right,Maryland,855de284-b55b-4cda-9da7-83873fbbebce,54.89965,-129.3996,13.16142,5.51631,-5.12686,-10.40819,-1.9858,7.07264,-6.69278,109.952255,1.60494,150.2675,-23.4809,4.15015,-0.82398,0.2491,-0.1217,0.04059,-0.00565,1.41911,23.1631,-14.74333,0.85243,-0.09296,-0.04779
178,2/24/23,19:45:35,3,1,Mitch Murrell,FGS 1000051058,Right,Ole Miss,Bobby Zmarzlak,FGS 1000050927,Right,Maryland,Undefined,6,Top,2,0,0,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,82.63933,1.000087,-2.034987,2131.00875,110.214008,9:45:00,5.71262,1.86121,5.90247,-38.22364,2.60571,-3.71051,3.4564,-0.3379,75.86108,-6.055824,-2.70052,0.459894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.33362,1.4798,-1.69552,50,5.7714,4.41134,-120.01051,0.83687,1.94849,22.83093,-30.01196,Ole Miss,Maryland,OleMiss,D1,SEC,20230224-OleMiss-1,19b4c560-b4ae-11ed-8bc4-6f87a506f712,81.95896,NA,NA,6.77825,NA,NA,NA,NA,NA,NA,98ea4655-e2c1-4556-8ee6-48baa14554f2,2/25/23,1:45:35,2/25/23,2/25/23 1:45,NA,v3,5322,471349,24 February 2023 17:00-maryland@olemiss,Calvin Harris,FGS 1000050294,Right,Ole Miss,beb5f51f-7ffa-407c-b60d-6140da9fb1a9,54.59675,-120.88183,11.41547,5.7176,1.98226,-15.00598,-1.86246,4.33698,0.97425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178,2/25/23,15:14:39,3,4,Sam Tookoian,FGS 1000110964,Right,Ole Miss,Eddie Hacopian,FGS 10035798,Right,Maryland,Undefined,5,Top,1,2,1,Four-Seam,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,NA,92.0397,-2.212418,-1.373484,2222.238926,190.792919,12:15:00,6.17914,1.60358,6.23506,-10.44993,22.47163,4.06181,3.26574,0.67476,83.16907,-4.294773,-0.640147,0.412963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.50417,12.60296,-1.50291,50,6.00829,3.02354,-133.48864,-5.34778,-4.46925,31.65885,-9.68137,Ole Miss,Maryland,OleMiss,D1,SEC,20230225-OleMiss-1,6af25c00-b551-11ed-99f9-43c5f2fedb29,91.27305,NA,NA,8.87063,NA,NA,NA,NA,NA,NA,1e3fa633-b5e9-43ee-b6db-ff7457bdb121,2/25/23,21:14:39,2/25/23,2/25/23 21:14,NA,v3,5322,471349,NA,Calvin Harris,FGS 1000050294,Right,Ole Miss,70f10f49-3d5e-4ee5-803a-fea11eef1674,54.26061,-134.49531,15.82943,6.17344,-5.03993,-4.84069,-1.60131,3.16565,-2.23462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178,2/26/23,15:18:43,3,1,Tommy Kane,FGS 10019223,Left,Maryland,Kemp Alderman,FGS 1000017349,Right,Ole Miss,Undefined,4,Bottom,0,0,0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,79.98049,0.150434,0.338593,2339.938326,337.210778,5:15:00,6.14312,-0.71172,4.39002,-56.21239,-10.2239,4.86677,1.60238,0.01711,74.06505,-9.824313,1.191007,0.488086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.27713,-4.62323,0.67044,50,6.10277,-0.90123,-116.08894,-1.9551,-3.11817,21.03075,-38.50488,Ole Miss,Maryland,OleMiss,D1,SEC,20230226-OleMiss-1,26a25b20-b61b-11ed-9b05-93b3afdf078c,77.22507,NA,NA,5.91544,NA,NA,NA,NA,NA,NA,d8a8defe-47cc-4bcd-a047-058fdee8f648,2/26/23,21:18:43,2/26/23,2/26/23 21:18,NA,v3,5322,471349,26 February 2023 14:30-maryland@olemiss,Luke Shliger,FGS 1000076704,Right,Maryland,85d491df-d45d-40ba-93d7-58681f340cef,56.11349,-117.19123,10.51538,6.15236,0.06307,-19.25244,0.71339,-0.7378,-1.55909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179,2/24/23,19:45:51,3,2,Mitch Murrell,FGS 1000051058,Right,Ole Miss,Bobby Zmarzlak,FGS 1000050927,Right,Maryland,Undefined,6,Top,2,0,1,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,82.87556,0.029029,-1.459943,2212.614432,50.02047,7:45:00,5.62399,1.74509,5.87118,-43.53187,-2.68843,-4.7654,2.02331,-0.0084,75.93342,-7.96656,-2.315946,0.459973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.99957,-0.94008,-1.62423,50,5.60144,3.2577,-120.36,-1.41807,2.919,24.41717,-33.54638,Ole Miss,Maryland,OleMiss,D1,SEC,20230224-OleMiss-1,23542660-b4ae-11ed-8bc4-6f87a506f712,81.94487,NA,NA,6.94214,NA,NA,NA,NA,NA,NA,98ea4655-e2c1-4556-8ee6-48baa14554f2,2/25/23,1:45:51,2/25/23,2/25/23 1:45,NA,v3,5322,471349,24 February 2023 17:00-maryland@olemiss,Calvin Harris,FGS 1000050294,Right,Ole Miss,bbde8581-e577-4d50-9588-6d79bc4daa70,54.62858,-121.29535,12.20859,5.63115,-0.133,-16.77319,-1.74688,3.14589,1.4595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
